Incident Year,Incident Month,Operator,State,FAA Region,Flight Phase,Aircraft Damage
2011,1,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
2011,1,BUSINESS,TX,ASW,DESCENT,0
2011,1,SHIPPING,TN,ASO,APPROACH,0
2011,1,SHIPPING,LA,ASW,APPROACH,0
2011,1,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
2011,1,COMMERCIAL,UT,ANM,TAKEOFF RUN,0
2011,1,COMMERCIAL,TN,ASO,CLIMB,1
2011,1,COMMERCIAL,CA,AWP,CLIMB,1
2011,1,BUSINESS,SC,ASO,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,CLIMB,1
2011,1,COMMERCIAL,LA,ASW,TAKEOFF RUN,0
2011,1,COMMERCIAL,OK,ASW,LANDING ROLL,0
2011,1,BUSINESS,FL,ASO,CLIMB,1
2011,1,BUSINESS,CA,AWP,LANDING ROLL,0
2011,1,COMMERCIAL,PA,AEA,LANDING ROLL,0
2011,1,COMMERCIAL,FL,ASO,APPROACH,0
2011,1,SHIPPING,MN,AGL,APPROACH,0
2011,1,COMMERCIAL,CO,ANM,CLIMB,0
2011,1,COMMERCIAL,TX,ASW,CLIMB,0
2011,1,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
2011,1,COMMERCIAL,CO,ANM,CLIMB,0
2011,1,COMMERCIAL,AK,AAL,APPROACH,1
2011,1,COMMERCIAL,NY,AEA,CLIMB,0
2011,1,BUSINESS,SD,AGL,TAKEOFF RUN,0
2011,1,BUSINESS,MA,ANE,APPROACH,1
2011,1,BUSINESS,HI,AWP,LANDING ROLL,0
2011,1,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,1,COMMERCIAL,TN,ASO,CLIMB,0
2011,1,COMMERCIAL,NY,AEA,TAKEOFF RUN,0
2011,1,COMMERCIAL,CA,AWP,CLIMB,0
2011,1,COMMERCIAL,FL,ASO,APPROACH,0
2011,1,COMMERCIAL,DC,AEA,APPROACH,0
2011,1,COMMERCIAL,TX,ASW,APPROACH,0
2011,1,COMMERCIAL,UT,ANM,TAKEOFF RUN,0
2011,1,BUSINESS,MA,ANE,APPROACH,0
2011,1,COMMERCIAL,NY,AEA,APPROACH,0
2011,1,COMMERCIAL,UT,ANM,TAKEOFF RUN,0
2011,1,COMMERCIAL,AL,ASO,APPROACH,0
2011,1,COMMERCIAL,VT,ANE,LANDING ROLL,0
2011,1,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,NC,ASO,CLIMB,0
2011,1,COMMERCIAL,NE,ACE,CLIMB,0
2011,1,COMMERCIAL,PA,AEA,APPROACH,0
2011,1,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,1,BUSINESS,LA,ASW,APPROACH,0
2011,1,COMMERCIAL,GA,ASO,LANDING ROLL,0
2011,1,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
2011,1,COMMERCIAL,CA,AWP,CLIMB,0
2011,1,BUSINESS,NC,ASO,CLIMB,0
2011,1,SHIPPING,CA,AWP,CLIMB,0
2011,1,COMMERCIAL,AR,ASW,LANDING ROLL,0
2011,1,COMMERCIAL,CO,ANM,CLIMB,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,TN,ASO,CLIMB,0
2011,1,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
2011,1,BUSINESS,LA,ASW,CLIMB,0
2011,1,BUSINESS,NJ,AEA,CLIMB,1
2011,1,PRIVATE,NC,ASO,CLIMB,0
2011,1,PRIVATE,AZ,AWP,LANDING ROLL,0
2011,1,COMMERCIAL,NC,ASO,APPROACH,0
2011,1,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,1,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
2011,1,COMMERCIAL,CO,ANM,CLIMB,0
2011,1,COMMERCIAL,IL,AGL,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,SHIPPING,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,CO,ANM,APPROACH,0
2011,1,COMMERCIAL,KS,ACE,CLIMB,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,1
2011,1,PRIVATE,CA,AWP,LANDING ROLL,0
2011,1,COMMERCIAL,TN,ASO,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,CLIMB,0
2011,1,COMMERCIAL,DC,AEA,LANDING ROLL,0
2011,1,COMMERCIAL,CO,ANM,APPROACH,0
2011,1,BUSINESS,TX,ASW,LANDING ROLL,0
2011,1,COMMERCIAL,FL,ASO,LANDING ROLL,1
2011,1,BUSINESS,GA,ASO,APPROACH,0
2011,1,SHIPPING,TX,ASW,APPROACH,0
2011,1,COMMERCIAL,MS,ASO,APPROACH,0
2011,1,BUSINESS,NC,ASO,TAKEOFF RUN,0
2011,1,BUSINESS,CA,AWP,CLIMB,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,1
2011,1,COMMERCIAL,CA,AWP,DESCENT,1
2011,1,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
2011,1,BUSINESS,TX,ASW,LANDING ROLL,0
2011,1,BUSINESS,AK,AAL,CLIMB,1
2011,1,COMMERCIAL,CA,AWP,CLIMB,0
2011,1,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
2011,1,COMMERCIAL,CA,AWP,CLIMB,0
2011,1,BUSINESS,HI,AWP,TAKEOFF RUN,0
2011,1,COMMERCIAL,TN,ASO,CLIMB,0
2011,1,COMMERCIAL,HI,AWP,LANDING ROLL,0
2011,1,SHIPPING,TN,ASO,APPROACH,0
2011,1,COMMERCIAL,CO,ANM,APPROACH,0
2011,1,COMMERCIAL,MO,ACE,LANDING ROLL,0
2011,1,COMMERCIAL,TX,ASW,APPROACH,0
2011,1,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
2011,1,COMMERCIAL,NY,AEA,APPROACH,0
2011,1,COMMERCIAL,IL,AGL,APPROACH,0
2011,1,BUSINESS,FL,ASO,CLIMB,1
2011,1,COMMERCIAL,CA,AWP,LANDING ROLL,0
2011,1,COMMERCIAL,PA,AEA,CLIMB,1
2011,1,BUSINESS,MO,ACE,APPROACH,1
2011,1,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
2011,1,BUSINESS,LA,ASW,TAKEOFF RUN,0
2011,1,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,1,BUSINESS,FL,ASO,CLIMB,1
2011,1,COMMERCIAL,CO,ANM,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,LANDING ROLL,0
2011,1,BUSINESS,HI,AWP,APPROACH,0
2011,1,COMMERCIAL,GA,ASO,TAKEOFF RUN,1
2011,1,COMMERCIAL,CA,AWP,APPROACH,1
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,COMMERCIAL,CA,AWP,APPROACH,0
2011,1,BUSINESS,OK,ASW,APPROACH,0
2011,1,BUSINESS,TX,ASW,TAKEOFF RUN,0
2011,1,COMMERCIAL,CA,AWP,CLIMB,0
2011,1,BUSINESS,FL,ASO,APPROACH,0
2011,1,COMMERCIAL,TN,ASO,APPROACH,1
2011,1,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
2011,1,BUSINESS,LA,ASO,CLIMB,1
2011,1,COMMERCIAL,CO,ANM,APPROACH,0
2011,1,BUSINESS,SC,ASO,LANDING ROLL,1
2011,1,BUSINESS,TX,ASW,LANDING ROLL,0
2011,1,COMMERCIAL,CO,ANM,CLIMB,0
2011,1,COMMERCIAL,HI,AWP,APPROACH,1
2011,1,COMMERCIAL,NY,AEA,APPROACH,0
2011,1,COMMERCIAL,LA,ASW,LANDING ROLL,0
2011,1,COMMERCIAL,FL,ASO,APPROACH,0
2011,1,COMMERCIAL,WY,ANM,LANDING ROLL,0
2011,1,COMMERCIAL,IN,AGL,CLIMB,0
2011,1,BUSINESS,IL,AGL,TAKEOFF RUN,0
2011,2,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,2,BUSINESS,CA,AWP,CLIMB,0
2011,2,COMMERCIAL,CA,AWP,CLIMB,0
2011,2,COMMERCIAL,NY,AEA,CLIMB,1
2011,2,COMMERCIAL,AZ,AWP,APPROACH,1
2011,2,COMMERCIAL,NY,AEA,APPROACH,0
2011,2,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,2,BUSINESS,CO,ANM,CLIMB,0
2011,2,SHIPPING,TN,ASO,APPROACH,0
2011,2,COMMERCIAL,MD,AEA,APPROACH,0
2011,2,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
2011,2,COMMERCIAL,NM,ASW,TAKEOFF RUN,0
2011,2,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,2,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,2,COMMERCIAL,CT,ANE,LANDING ROLL,0
2011,2,BUSINESS,NY,AEA,APPROACH,0
2011,2,COMMERCIAL,WA,ANM,TAKEOFF RUN,0
2011,2,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,2,COMMERCIAL,PA,AEA,APPROACH,0
2011,2,COMMERCIAL,NJ,AEA,APPROACH,1
2011,2,SHIPPING,VA,AEA,APPROACH,0
2011,2,SHIPPING,MO,ACE,APPROACH,0
2011,2,SHIPPING,LA,ASW,LANDING ROLL,0
2011,2,SHIPPING,CA,AWP,APPROACH,0
2011,2,COMMERCIAL,CA,AWP,APPROACH,0
2011,2,COMMERCIAL,HI,AWP,CLIMB,0
2011,2,COMMERCIAL,SC,ASO,LANDING ROLL,0
2011,2,COMMERCIAL,FL,ASO,TAKEOFF RUN,1
2011,2,CARGO,HI,AWP,APPROACH,0
2011,2,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,2,COMMERCIAL,HI,AWP,APPROACH,0
2011,2,BUSINESS,IL,AGL,CLIMB,1
2011,2,COMMERCIAL,TN,ASO,APPROACH,0
2011,2,BUSINESS,ND,AGL,CLIMB,1
2011,2,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,2,COMMERCIAL,NY,AEA,APPROACH,0
2011,2,COMMERCIAL,CA,AWP,APPROACH,0
2011,2,COMMERCIAL,TX,ASW,APPROACH,0
2011,2,COMMERCIAL,KY,ASO,APPROACH,0
2011,2,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
2011,2,COMMERCIAL,CO,ANM,LANDING ROLL,1
2011,2,COMMERCIAL,FL,ASO,APPROACH,0
2011,2,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,2,COMMERCIAL,PA,AEA,APPROACH,0
2011,2,BUSINESS,WA,ANM,APPROACH,1
2011,2,COMMERCIAL,CO,ANM,CLIMB,0
2011,2,COMMERCIAL,MO,ACE,LANDING ROLL,0
2011,2,COMMERCIAL,NH,ANE,LANDING ROLL,0
2011,2,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
2011,2,COMMERCIAL,FL,ASO,APPROACH,0
2011,2,COMMERCIAL,TX,ASW,APPROACH,0
2011,2,COMMERCIAL,CO,ANM,CLIMB,0
2011,2,BUSINESS,UT,ANM,APPROACH,0
2011,2,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
2011,2,PRIVATE,CA,AWP,APPROACH,0
2011,2,BUSINESS,WA,ANM,LANDING ROLL,0
2011,2,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,2,GOVERNMENT,FL,ASO,TAKEOFF RUN,0
2011,2,COMMERCIAL,MI,AGL,DESCENT,1
2011,2,GOVERNMENT,CA,AWP,TAKEOFF RUN,0
2011,2,COMMERCIAL,NC,ASO,APPROACH,0
2011,2,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
2011,2,COMMERCIAL,FL,ASO,APPROACH,0
2011,2,COMMERCIAL,NY,AEA,CLIMB,0
2011,2,BUSINESS,NE,ACE,APPROACH,1
2011,2,COMMERCIAL,OH,AGL,CLIMB,0
2011,2,SHIPPING,CA,AWP,APPROACH,0
2011,2,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
2011,2,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,2,COMMERCIAL,LA,ASW,APPROACH,0
2011,2,BUSINESS,HI,AWP,LANDING ROLL,0
2011,2,COMMERCIAL,AL,ASO,APPROACH,0
2011,2,COMMERCIAL,CO,ANM,APPROACH,0
2011,2,COMMERCIAL,CA,AWP,APPROACH,0
2011,2,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,2,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,2,BUSINESS,FL,ASO,APPROACH,1
2011,2,BUSINESS,MN,AGL,APPROACH,0
2011,2,COMMERCIAL,MD,AEA,CLIMB,0
2011,2,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
2011,2,COMMERCIAL,SD,AGL,CLIMB,0
2011,2,COMMERCIAL,OH,AGL,APPROACH,0
2011,2,COMMERCIAL,VA,AEA,CLIMB,0
2011,2,COMMERCIAL,IL,AGL,ARRIVAL,1
2011,2,COMMERCIAL,NE,ACE,TAKEOFF RUN,0
2011,2,COMMERCIAL,MI,AGL,LANDING ROLL,0
2011,2,COMMERCIAL,FL,ASO,CLIMB,0
2011,2,COMMERCIAL,HI,AWP,APPROACH,0
2011,2,COMMERCIAL,DC,AEA,APPROACH,0
2011,2,BUSINESS,CA,AWP,TAKEOFF RUN,0
2011,2,COMMERCIAL,CO,ANM,TAXI,0
2011,2,BUSINESS,LA,ASW,CLIMB,0
2011,2,COMMERCIAL,CA,AWP,APPROACH,0
2011,2,COMMERCIAL,TX,ASW,CLIMB,0
2011,2,COMMERCIAL,MA,ANE,CLIMB,0
2011,2,COMMERCIAL,HI,AWP,LANDING ROLL,0
2011,2,COMMERCIAL,DC,AEA,APPROACH,0
2011,2,COMMERCIAL,TX,ASW,TAKEOFF RUN,0
2011,2,COMMERCIAL,CO,ANM,APPROACH,0
2011,2,COMMERCIAL,CO,ANM,APPROACH,0
2011,2,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
2011,2,COMMERCIAL,SD,AGL,LANDING ROLL,0
2011,2,COMMERCIAL,WA,ANM,LANDING ROLL,0
2011,2,COMMERCIAL,FL,ASO,CLIMB,0
2011,2,BUSINESS,VT,ANE,APPROACH,0
2011,2,COMMERCIAL,AZ,AWP,APPROACH,0
2011,2,BUSINESS,LA,ASW,CLIMB,0
2011,2,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,2,COMMERCIAL,FL,ASO,CLIMB,0
2011,2,COMMERCIAL,AL,ASO,LANDING ROLL,0
2011,2,COMMERCIAL,NC,ASO,APPROACH,0
2011,2,COMMERCIAL,NC,ASO,CLIMB,0
2011,2,SHIPPING,CA,AWP,APPROACH,0
2011,2,BUSINESS,PA,AEA,LANDING ROLL,0
2011,2,GOVERNMENT,CA,AWP,TAKEOFF RUN,0
2011,2,BUSINESS,LA,ASW,APPROACH,1
2011,2,COMMERCIAL,CA,AWP,APPROACH,0
2011,2,SHIPPING,OR,ANM,TAKEOFF RUN,0
2011,2,BUSINESS,FL,ASO,CLIMB,0
2011,2,COMMERCIAL,NC,ASO,DESCENT,0
2011,2,BUSINESS,IN,AGL,CLIMB,0
2011,2,COMMERCIAL,UT,ANM,CLIMB,0
2011,2,COMMERCIAL,HI,AWP,CLIMB,0
2011,2,COMMERCIAL,HI,AWP,CLIMB,0
2011,2,BUSINESS,DC,AEA,APPROACH,0
2011,2,COMMERCIAL,FL,ASO,DESCENT,1
2011,2,BUSINESS,NY,AEA,TAKEOFF RUN,0
2011,2,COMMERCIAL,NY,AEA,TAKEOFF RUN,0
2011,2,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,2,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,2,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,2,BUSINESS,CA,AWP,CLIMB,0
2011,2,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,2,COMMERCIAL,FL,ASO,APPROACH,0
2011,2,COMMERCIAL,AZ,AWP,TAKEOFF RUN,0
2011,2,COMMERCIAL,MO,ACE,TAKEOFF RUN,0
2011,2,COMMERCIAL,FL,ASO,APPROACH,0
2011,2,COMMERCIAL,FL,ASO,APPROACH,0
2011,2,BUSINESS,FL,ASO,TAKEOFF RUN,0
2011,2,COMMERCIAL,WA,ANM,TAKEOFF RUN,0
2011,2,COMMERCIAL,DC,AEA,CLIMB,1
2011,2,BUSINESS,CA,AWP,APPROACH,0
2011,2,COMMERCIAL,CA,AWP,APPROACH,1
2011,2,COMMERCIAL,CA,AWP,LANDING ROLL,0
2011,2,COMMERCIAL,NC,ASO,CLIMB,0
2011,2,COMMERCIAL,FL,ASO,CLIMB,1
2011,3,COMMERCIAL,NY,AEA,APPROACH,0
2011,3,COMMERCIAL,MS,ASO,TAKEOFF RUN,0
2011,3,COMMERCIAL,MA,ANE,LANDING ROLL,0
2011,3,SHIPPING,IN,AGL,APPROACH,0
2011,3,COMMERCIAL,PA,AEA,LANDING ROLL,0
2011,3,COMMERCIAL,NC,ASO,APPROACH,0
2011,3,COMMERCIAL,UT,ANM,TAKEOFF RUN,0
2011,3,BUSINESS,CA,AWP,APPROACH,0
2011,3,COMMERCIAL,FL,ASO,CLIMB,0
2011,3,COMMERCIAL,CO,ANM,CLIMB,0
2011,3,SHIPPING,GA,ASO,TAKEOFF RUN,0
2011,3,PRIVATE,NJ,AEA,LANDING ROLL,0
2011,3,PRIVATE,TX,ASW,TAXI,1
2011,3,COMMERCIAL,TN,ASO,APPROACH,0
2011,3,SHIPPING,TN,ASO,APPROACH,0
2011,3,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
2011,3,SHIPPING,TN,ASO,APPROACH,0
2011,3,BUSINESS,LA,ASW,APPROACH,0
2011,3,SHIPPING,CA,AWP,CLIMB,0
2011,3,COMMERCIAL,PA,AEA,LANDING ROLL,0
2011,3,COMMERCIAL,CA,AWP,LANDING ROLL,1
2011,3,COMMERCIAL,TX,ASW,APPROACH,0
2011,3,COMMERCIAL,DC,AEA,TAKEOFF RUN,0
2011,3,SHIPPING,IN,AGL,APPROACH,0
2011,3,COMMERCIAL,CA,AWP,LANDING ROLL,1
2011,3,BUSINESS,CA,AWP,TAKEOFF RUN,0
2011,3,SHIPPING,TN,ASO,APPROACH,0
2011,3,BUSINESS,NH,ANE,LANDING ROLL,0
2011,3,SHIPPING,FL,ASO,APPROACH,0
2011,3,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,3,COMMERCIAL,IN,AGL,TAKEOFF RUN,0
2011,3,COMMERCIAL,FL,ASO,CLIMB,0
2011,3,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
2011,3,COMMERCIAL,PA,AEA,APPROACH,0
2011,3,COMMERCIAL,UT,ANM,APPROACH,0
2011,3,COMMERCIAL,ME,ANE,LANDING ROLL,0
2011,3,BUSINESS,PA,AEA,LANDING ROLL,0
2011,3,COMMERCIAL,IL,AGL,LANDING ROLL,0
2011,3,COMMERCIAL,WA,ANM,APPROACH,0
2011,3,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,3,BUSINESS,MI,AGL,LANDING ROLL,0
2011,3,COMMERCIAL,VA,AEA,LANDING ROLL,0
2011,3,COMMERCIAL,ND,AGL,APPROACH,0
2011,3,COMMERCIAL,MI,AGL,LANDING ROLL,0
2011,3,SHIPPING,TN,ASO,TAKEOFF RUN,0
2011,3,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
2011,3,COMMERCIAL,CT,ANE,TAKEOFF RUN,0
2011,3,SHIPPING,TN,ASO,APPROACH,0
2011,3,BUSINESS,NJ,AEA,TAKEOFF RUN,0
2011,3,COMMERCIAL,IL,AGL,CLIMB,1
2011,3,BUSINESS,IA,ACE,TAKEOFF RUN,0
2011,3,BUSINESS,CA,AWP,LANDING ROLL,0
2011,3,SHIPPING,IN,AGL,APPROACH,0
2011,3,SHIPPING,CA,AWP,APPROACH,0
2011,3,BUSINESS,FL,ASO,APPROACH,0
2011,3,COMMERCIAL,PA,AEA,APPROACH,0
2011,3,COMMERCIAL,WI,AGL,TAKEOFF RUN,0
2011,3,COMMERCIAL,DC,AEA,APPROACH,0
2011,3,COMMERCIAL,GA,ASO,APPROACH,0
2011,3,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,3,COMMERCIAL,CO,ANM,LANDING ROLL,0
2011,3,SHIPPING,NE,ACE,LANDING ROLL,0
2011,3,COMMERCIAL,CO,ANM,APPROACH,0
2011,3,COMMERCIAL,MN,AGL,APPROACH,0
2011,3,SHIPPING,ND,AGL,TAKEOFF RUN,0
2011,3,COMMERCIAL,OR,ANM,LANDING ROLL,0
2011,3,COMMERCIAL,CA,AWP,CLIMB,0
2011,3,COMMERCIAL,UT,ANM,APPROACH,0
2011,3,PRIVATE,OK,ASW,LANDING ROLL,1
2011,3,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,3,BUSINESS,NE,ACE,APPROACH,0
2011,3,COMMERCIAL,MI,AGL,LANDING ROLL,0
2011,3,COMMERCIAL,CO,ANM,APPROACH,0
2011,3,COMMERCIAL,CA,AWP,LANDING ROLL,0
2011,3,BUSINESS,FL,ASO,LANDING ROLL,0
2011,3,SHIPPING,MO,ACE,CLIMB,0
2011,3,COMMERCIAL,WI,AGL,APPROACH,1
2011,3,COMMERCIAL,LA,ASW,APPROACH,0
2011,3,COMMERCIAL,CA,AWP,LANDING ROLL,0
2011,3,COMMERCIAL,CA,AWP,APPROACH,0
2011,3,COMMERCIAL,FL,ASO,APPROACH,0
2011,3,COMMERCIAL,OK,ASW,APPROACH,0
2011,3,COMMERCIAL,MO,ACE,APPROACH,0
2011,3,COMMERCIAL,OR,ANM,APPROACH,0
2011,3,COMMERCIAL,CA,AWP,APPROACH,0
2011,3,COMMERCIAL,MD,AEA,APPROACH,0
2011,3,BUSINESS,FL,ASO,APPROACH,0
2011,3,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
2011,3,COMMERCIAL,IL,AGL,APPROACH,0
2011,3,COMMERCIAL,NJ,AEA,CLIMB,0
2011,3,COMMERCIAL,MD,AEA,LANDING ROLL,0
2011,3,COMMERCIAL,LA,ASW,APPROACH,1
2011,3,COMMERCIAL,UT,ANM,APPROACH,0
2011,3,COMMERCIAL,TX,ASW,APPROACH,0
2011,3,COMMERCIAL,FL,ASO,CLIMB,0
2011,3,COMMERCIAL,TX,ASW,CLIMB,0
2011,3,COMMERCIAL,FL,ASO,APPROACH,0
2011,3,COMMERCIAL,NJ,AEA,APPROACH,0
2011,3,COMMERCIAL,VA,AEA,APPROACH,0
2011,3,COMMERCIAL,NV,AWP,APPROACH,0
2011,3,COMMERCIAL,CA,AWP,APPROACH,0
2011,3,COMMERCIAL,SC,ASO,APPROACH,0
2011,3,BUSINESS,CA,AWP,APPROACH,0
2011,3,COMMERCIAL,HI,AWP,TAKEOFF RUN,0
2011,3,COMMERCIAL,NE,ACE,LANDING ROLL,0
2011,3,COMMERCIAL,NY,AEA,APPROACH,0
2011,3,COMMERCIAL,WI,AGL,CLIMB,0
2011,3,COMMERCIAL,MD,AEA,CLIMB,0
2011,3,BUSINESS,CA,AWP,TAKEOFF RUN,0
2011,3,COMMERCIAL,PA,AEA,LANDING ROLL,0
2011,3,COMMERCIAL,MN,AGL,CLIMB,1
2011,3,SHIPPING,KY,ASO,CLIMB,0
2011,3,COMMERCIAL,NE,ACE,TAKEOFF RUN,0
2011,3,COMMERCIAL,CA,AWP,APPROACH,0
2011,3,COMMERCIAL,CA,AWP,CLIMB,1
2011,3,COMMERCIAL,CA,AWP,LANDING ROLL,1
2011,3,SHIPPING,OK,ASW,CLIMB,1
2011,3,BUSINESS,CA,AWP,APPROACH,0
2011,3,SHIPPING,TX,ASW,CLIMB,0
2011,3,GOVERNMENT,CA,AWP,LANDING ROLL,0
2011,3,COMMERCIAL,IA,ACE,TAKEOFF RUN,0
2011,3,COMMERCIAL,CA,AWP,APPROACH,0
2011,3,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,3,BUSINESS,SD,AGL,CLIMB,1
2011,3,COMMERCIAL,IL,AGL,CLIMB,1
2011,3,COMMERCIAL,FL,ASO,TAKEOFF RUN,1
2011,3,COMMERCIAL,OH,AGL,CLIMB,0
2011,3,COMMERCIAL,IL,AGL,APPROACH,1
2011,3,SHIPPING,KY,ASO,APPROACH,0
2011,3,BUSINESS,MD,AEA,TAKEOFF RUN,1
2011,3,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,3,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
2011,3,COMMERCIAL,FL,ASO,TAKEOFF RUN,0
2011,3,SHIPPING,CA,AWP,APPROACH,0
2011,3,SHIPPING,IA,ACE,APPROACH,0
2011,3,SHIPPING,TN,ASO,APPROACH,0
2011,3,COMMERCIAL,VA,AEA,APPROACH,0
2011,3,COMMERCIAL,DC,AEA,APPROACH,0
2011,3,BUSINESS,CA,AWP,TAKEOFF RUN,0
2011,3,COMMERCIAL,TX,ASW,APPROACH,0
2011,3,COMMERCIAL,NH,ANE,CLIMB,0
2011,3,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
2011,3,BUSINESS,TX,ASW,APPROACH,0
2011,3,COMMERCIAL,WA,ANM,APPROACH,0
2011,3,COMMERCIAL,LA,ASW,APPROACH,0
2011,3,COMMERCIAL,DC,AEA,APPROACH,0
2011,3,COMMERCIAL,IL,AGL,TAKEOFF RUN,0
2011,3,COMMERCIAL,DC,AEA,APPROACH,1
2011,3,COMMERCIAL,IN,AGL,TAKEOFF RUN,0
2011,3,COMMERCIAL,TX,ASW,APPROACH,0
2011,3,COMMERCIAL,NY,AEA,APPROACH,0
2011,3,COMMERCIAL,NJ,AEA,APPROACH,0
2011,3,COMMERCIAL,TX,ASW,LANDING ROLL,0
2011,3,SHIPPING,FL,ASO,APPROACH,0
2011,3,BUSINESS,FL,ASO,APPROACH,0
2011,3,COMMERCIAL,NY,AEA,CLIMB,0
2011,3,COMMERCIAL,IL,AGL,CLIMB,0
2011,3,COMMERCIAL,OR,ANM,LANDING ROLL,0
2011,3,COMMERCIAL,CA,AWP,CLIMB,0
2011,3,BUSINESS,MI,AGL,APPROACH,1
2011,3,COMMERCIAL,OR,ANM,LANDING ROLL,0
2011,3,COMMERCIAL,MO,ACE,CLIMB,0
2011,3,COMMERCIAL,CO,ANM,TAKEOFF RUN,0
2011,3,COMMERCIAL,NY,AEA,APPROACH,1
2011,3,COMMERCIAL,CA,AWP,TAKEOFF RUN,0
2011,3,COMMERCIAL,NY,AEA,LANDING ROLL,0
2011,3,COMMERCIAL,FL,ASO,LANDING ROLL,0
2011,3,COMMERCIAL,CA,AWP,CLIMB,0
2011,3,COMMERCIAL,FL,ASO,CLIMB,0
2011,3,BUSINESS,CT,ANE,APPROACH,0
2011,3,COMMERCIAL,WI,AGL,APPROACH,0
2011,3,COMMERCIAL,MA,ANE,TAKEOFF RUN,0
2011,3,COMMERCIAL,FL,ASO,APPROACH,0
2011,3,COMMERCIAL,IL,AGL,APPROACH,0
2011,3,SHIPPING,VA,AEA,CLIMB,0
2011,3,COMMERCIAL,FL,ASO,CLIMB,0
2011,3,COMMERCIAL,TX,ASW,APPROACH,1
2011,3,PRIVATE,LA,ASW,APPROACH,0
2011,3,COMMERCIAL,PA,AEA,APPROACH,0
2011,3,COMMERCIAL,MI,AGL,CLIMB,0
2011,3,SHIPPING,KY,ASO,CLIMB,0
